"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Automated-analysis_100taps.json","PDF Automated Analysis of News to","Automated analysis of news and computation of market sentiment is a related applied research topic which impinges on the methods and models deployed in the former.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/289022/11-1227-dr8-automated-analysis-of-news-to-compute-market-sentiment.pdf"
2,"_Automated-analysis_100taps.json","PDF The Use of Social Media","To overcome these limitations commercial companies buy, aggregate, enhance, filter, and sell raw data (e.g., Gnip, Datasift, Topsy) and/or offer basic, automated analysis tools (Hootsuite, Radian 6...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/387591/use-of-social-media-for-research-and-analysis.pdf"
3,"_Automated-analysis_100taps.json","PDF Code obfuscation","· Resist manual and automated analysis - conceal suspicious signatures or behaviour · Obfuscate the communication of instructions between the malware and the.","https://www.ncsc.gov.uk/content/files/protected_files/guidance_files/Code-obfuscation.pdf"
4,"_Automated-analysis_100taps.json","Protect your management interfaces - NCSC Site","There are various tools and software packages that can help you automate analysis of these logs for potentially dangerous activity. Tips to improve your chances of detecting an attack...","https://www.ncsc.gov.uk/blog-post/protect-your-management-interfaces"
5,"_Automated-analysis_100taps.json","Guidance - The National Archives","This technical report describes an identification method developed by The National Archives, which uses automated analysis of the binary structure of a digital object...","https://www.nationalarchives.gov.uk/information-management/manage-information/preserving-digital-records/guidance/"
6,"_Automated-analysis_100taps.json","PDF Digital Preservation","This technical report describes an identification method developed by TNA, which uses automated analysis of the binary structure of a digital object...","https://www.nationalarchives.gov.uk/aboutapps/fileformat/pdf/automatic_format_identification.pdf"
7,"_Automated-analysis_100taps.json","PDF Project T10022 | Automated micronucleus scoring","During the implementation of the automated imaging system for MN scoring, it emerged that cells grown on slides were not suitable for automated analysis...","https://www.food.gov.uk/sites/default/files/816-1-1490_FS231023_T10022_Final_Report_ACCEPTED.pdf"
8,"_Automated-analysis_100taps.json","The Mayor's Street Tree Initiative map | London City Hall","Tree canopy categories are indicative, derived from an automated analysis of three layers of spatial information. Source: GLA and The GeoInformation Group, 2012.","https://www.london.gov.uk/what-we-do/environment/parks-green-spaces-and-biodiversity/parks-and-green-spaces/mayors-street-tree"
9,"_Automated-analysis_100taps.json","PDF Biological agents bulletin issue no. 5","Automated analysis of CSF, blood and other low risk specimens from known or suspect patients.","http://www.hse.gov.uk/biosafety/journals/bab5.pdf"
10,"_Automated-analysis_100taps.json","PDF Motivation within the","...Analysis tool' - this is an Excel file that can be accessed on the CPNI website that will allow you to fill in your data and will then provide automated analysis and interpretation of the results.","https://www.cpni.gov.uk/system/files/documents/52/73/guard-force-motivation.pdf"
11,"_Automated-analysis_100taps.json","PDF Fsa G03012","The output of the automated analysis was compared to the bespoke instrument vendor software for peak detection and spectral deconvolution.","https://www.food.gov.uk/sites/default/files/379-1-662_G03012_FinalReport_Accepted.pdf"
12,"_Automated-analysis_100taps.json","PDF Diethyl- m -toluamide (DEET)","Automated analysis of photobeam interruptions generated a variety of variables for possible evaluation. The following activity parameters were.","https://cot.food.gov.uk/sites/default/files/cot/dhreviewdeetno02.pdf"
13,"_Automated-analysis_100taps.json","MEASURING TREE | An analysis using aerial imagery","Automated analyses of aerial images can be used to estimate tree canopy cover. Such methods are particularly useful when attempting to create images of trees that can be presented in maps.","https://www.london.gov.uk/file/46889/download?token=dgdGgb2B"
14,"_Automated-analysis_100taps.json","PDF APPENDIX 1 - HSE Stakeholder Interviews . 15","identified, however, automated analysis may well reduce Hawthorne effects and therefore give a true representation of the shop floor.","http://www.hse.gov.uk/researcH/hsl_pdf/2007/hsl0731.pdf"
15,"_Automated-analysis_100taps.json","PDF Evaluation of the effectiveness of","Calculated locus curves for compression waves (CC) and mode-conversion waves (SC), allowing estimation of the footprint of the probe-set. 104. Software program for automated analysis of TOFD...","http://www.hse.gov.uk/research/rrpdf/rr659.pdf"
16,"_Automated-analysis_100taps.json","PDF Technology Strategy Board","Partner: ASH Wireless Electronics Low cost, high accuracy, remote monitoring and automated analysis of subsidence and heave in clay soils.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/362408/Collaboration_Nation_directory_-_tech_inspired___nutritionforlife_2012.pdf"
17,"_Automated-analysis_100taps.json","PDF The Future of Computer","3.1 Automated analysis of market news and sentiment. Mitra et al. (DR8) commence the core of their report with a consideration of which asset classes are best suited to automated trading by...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/289058/11-1276-the-future-of-computer-trading-in-financial-markets.pdf"
18,"_Automated-analysis_100taps.json","Future of computer trading - GOV.UK","Computer trading: automated analysis of news. 8 September 2011. Research and analysis.","https://www.gov.uk/government/collections/future-of-computer-trading"
19,"_Automated-analysis_100taps.json","PDF Computer Trading","2.3.2 Automated analysis of market news and sentiment. Mitra et al. (DR8) consider which asset classes are best suited to automated trading by computers.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/289431/12-1086-future-of-computer-trading-in-financial-markets-report.pdf"
20,"_Automated-analysis_100taps.json","PDF Contents","...incorporate prior knowledge in the form of keywords and hash sets, have a simple but powerful interface for reviewing, incorporate some degree of automated analysis and visualisation and allow...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/394779/ediscovery-digital-forensic-investigations-3214.pdf"
21,"_Automated-analysis_100taps.json","PDF State-of-the-art in Risk","The activation of the GEO-CAN after both disaster events led to the analysis of very large areas in a number of days (the Haiti study area was greater than 1,000 sq. km). Automated analyses over the...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/286939/12-1304-state-of-the-art-risk-mapping.pdf"
22,"_Automated-analysis_100taps.json","PDF Validation of vocational qualifications","...post-delivery with an online survey generating purely quantitative data which would support straightforward (and automated) analysis.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/371838/2014-02-11-validation-of-vocational-qualifications-final-report.pdf"
23,"_Automated-analysis_100taps.json","PDF W Orkers V Isa","Even relatively simple automated analysis of visa applications, entry/exit data and applications for changes of employment will enable the Home Office to identify, for example...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/486532/ODWV_Review_-_Final_Report__6_11_15_.pdf"
24,"_Automated-analysis_100taps.json","PDF Demand Side Response in the","Between 3-3.5m consumers are already on the ToU Economy 7 tariff in Great Britain118 and the electric storage heating of some of these consumers is automated. Analysis of the behaviour of...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/48552/5756-demand-side-response-in-the-domestic-sector-a-lit.pdf"
25,"_Automated-analysis_100taps.json","PDF High Dose Radiation Effects and Tissue Injury","Additionally, funding is required to facilitate the implementation of automated analysis. b Electron spin resonance and optically stimulated luminescence are two...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/335105/RCE-10_for_web.pdf"
26,"_Automated-analysis_100taps.json","PDF Huawei cyber security evaluation centre (hcsec) oversight","The enabling capabilities at HCSEC include the independent desktop system and associated back-end tools to perform automated analysis...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/525761/huawei_cyber_security_evaluation_centre_oversight_board_2nd_annual_report_2016.pdf"
"NO.","SEARCH TERM FILE","TITLE","CONTENT","LINK"
1,"_Automated-assessment_100taps.json","PDF Technical changes to","Automated assessment would be difficult and an exclusion may require some sort of self-certification by the worker.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/279225/automatic-enrolment-exceptions-to-employer-duties-government-response.pdf"
2,"_Automated-assessment_100taps.json","PDF MOOCs: Opportunities","Assessment Automated assessment has come a long way, and has further to go. Multiple choice tests now select from a bank of questions...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/315591/DfE_RR355_-_Opportunities_for_MOOCs_in_schools_FINAL.pdf"
3,"_Automated-assessment_100taps.json","PDF Conflicting perspectives on MOOCs divide education communities","The major innovations with MOOCs are not the elements of access to academic staff, peer interaction, wiki-style forums, and automated assessment.","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/240193/13-1173-maturing-of-the-mooc.pdf"
4,"_Automated-assessment_100taps.json","PDF The UK Rail Sector","It can then carry out automated assessments of those components, producing health reports for individual trains based on their wheel measurements and wear, brake integrity and/or thickness...","https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/308930/The_UK_Rail_Sector.pdf"
